Radius_kpc	number_density
13.281653354136948	1.7935469999999997e-09
13.28939881663872	1.606269e-09
13.296949832383124	1.4545111000000001e-09
13.30479251826358	1.30329955e-09
13.313121321037451	1.1660922e-09
13.321514939397112	1.0437245e-09
13.329843742170985	9.354345e-10
13.338075321566173	8.418910499999999e-10
13.346177269789782	7.696724e-10
13.352431973818414	7.1284612e-10
13.35628850117285	6.8407332e-10
13.359885766184131	6.5961644e-10
13.36458489615383	6.277524749999999e-10
13.369899774188518	5.94675025e-10
13.374728535329789	5.67350175e-10
13.378779509441594	5.46497e-10
13.382733260174717	5.276212199999999e-10
13.387173127801255	5.0821281e-10
13.392034296735421	4.8808557e-10
13.396409348776173	4.7083365e-10
13.400168652751928	4.5845723e-10
13.404089995692155	4.4552269999999996e-10
13.408627086697377	4.3258816999999997e-10
13.413196585495493	4.1965364e-10
13.417182744021511	4.094538e-10
13.420877232411478	4.0083372e-10
13.424928206523282	3.9221363999999996e-10
13.429303258564032	3.8359355999999995e-10
13.43351627164031	3.7556368499999997e-10
13.437372798994748	3.6910082999999997e-10
13.441261734142083	3.6335606999999994e-10
13.445409931632572	3.5761130999999996e-10
13.449655352501743	3.5174649999999997e-10
13.453803549992232	3.4672155e-10
13.457724892932458	3.4241445e-10
13.461646235872687	3.3882520000000003e-10
13.465794433363175	3.3512153499999994e-10
13.470039854232347	3.3153350999999996e-10
13.474026012758365	3.27945485e-10
13.477817724527014	3.2579266999999997e-10
13.481771475260135	3.2363985499999995e-10
13.48588726495773	3.2137728e-10
13.48997064686243	3.192252e-10
13.493827174216868	3.1779048e-10
13.497683701571308	3.1635576e-10
13.50176708347601	3.1481348500000004e-10
13.505980096552287	3.13379255e-10
13.510063478456987	3.1266214e-10
13.514082044775895	3.11945025e-10
13.51826265005928	3.1112158e-10
13.522734925478712	3.1040471000000003e-10
13.527272016483934	3.1040471000000003e-10
13.531744291903369	3.0968784000000004e-10
13.536216567322803	3.09582e-10
13.540721250535128	3.09582e-10
13.545128710368774	3.09582e-10
13.549406539030839	3.1029862500000003e-10
13.553554736521328	3.1019254e-10
13.557767749597607	3.1090891999999996e-10
13.56217520943125	3.1090891999999996e-10
13.56677711602226	3.1090891999999996e-10
13.571573469370641	3.11518725e-10
13.576499453890596	3.11518725e-10
13.58136062282476	3.1223486e-10
13.586481054102084	3.1284392999999996e-10
13.592087602272821	3.1284392999999996e-10
13.59798582057961	3.1284392999999996e-10
13.604434971365606	3.1345251e-10
13.611597093595277	3.1345251e-10
13.619245332718366	3.140606e-10
13.627995436799866	3.140606e-10
13.637977037011355	3.13953045e-10
13.647991045015738	3.13953045e-10
13.657130042611971	3.1384549000000003e-10
13.667111642823459	3.1384549000000003e-10
13.677903437857308	3.1302327e-10
13.689732282263781	3.1291596e-10
13.702468544871296	3.1220153999999995e-10
13.716468711401697	3.12094475e-10
13.73464948321548	3.1116666e-10
13.754256197916618	3.0963296e-10
13.775774972398528	3.08813435e-10
13.79897895211095	3.079944e-10
13.824419069533088	3.0635780000000004e-10
13.851868470114681	3.0472315999999997e-10
13.88197530971362	3.0380196e-10
13.914480325986746	3.0227487500000004e-10
13.94403623310648	3.00645135e-10
13.976444026000925	2.9901735499999997e-10
14.011412034534029	2.97391535e-10
14.043236487156372	2.95767675e-10
14.078107272310794	2.94145775e-10
14.115765127654138	2.9252583500000003e-10
14.150020164743564	2.9020005e-10
14.187580796708225	2.8848456e-10
14.228090537826278	2.8687148e-10
14.264970606140155	2.8455426999999996e-10
14.305415531672422	2.829456e-10
14.349036420908343	2.8053627e-10
14.388735967204036	2.789325e-10
14.432259633061275	2.7723416e-10
14.479250932758218	2.7493165e-10
14.52199681158599	2.7253702000000003e-10
14.56882607231846	2.7084848e-10
14.619382229233793	2.68461935e-10
14.665401295143903	2.66873355e-10
14.707304571356419	2.6458677e-10
14.745383728007386	2.6300259999999997e-10
14.787157373048325	2.620275e-10
14.832236612964499	2.5965786000000004e-10
14.873264878768865	2.5808054999999997e-10
14.918214487513456	2.5641504e-10
14.966761361269333	2.5484214e-10
15.010900775191567	2.52486465e-10
15.059318017775864	2.5152484e-10
15.111559379921706	2.4926447e-10
15.159101612097857	2.47613415e-10
15.202366015611938	2.4535917e-10
15.249778616616508	2.44320125e-10
15.300950521596837	2.4207224999999997e-10
15.347520519986151	2.4043319999999995e-10
15.3985627937949	2.3741676000000004e-10
15.453656041715455	2.344062e-10
15.50379089732316	2.3140151999999994e-10
15.558754514072135	2.2840272e-10
15.618060775068967	2.2540979999999996e-10
15.672052158031109	2.2242276e-10
15.73119638006347	2.193632e-10
15.795039732065524	2.163889e-10
15.85314690472526	2.1342048e-10
15.916828217762841	2.1038248e-10
15.985565146491957	2.0735232e-10
16.048112186778233	2.0433e-10
16.10505267889377	2.0206840499999998e-10
16.167437680215578	1.9913159e-10
16.23478107385023	1.9612984999999998e-10
16.296064210213622	1.9320577500000002e-10
16.36321315709091	1.9021873499999996e-10
16.43570938979578	1.87239535e-10
16.501659248335972	1.8494314999999998e-10
16.573961034283478	1.8197864999999998e-10
16.651998999573298	1.7902199e-10
16.723036881597917	1.7607317e-10
16.78765802062944	1.738667e-10
16.858469048103796	1.7086912499999998e-10
16.934919031541792	1.6861193999999998e-10
17.00449856288616	1.6575328e-10
17.080754099566786	1.63448075e-10
17.163069893518674	1.60543355e-10
17.237964302897733	1.57646475e-10
17.320020834506465	1.553643e-10
17.408623740279875	1.5242675e-10
17.48925432900125	1.4955437e-10
17.577630380224395	1.4729596e-10
17.673006514712743	1.44385605e-10
17.75982699187696	1.4148505e-10
17.838804783160718	1.3930308e-10
17.925365997981775	1.37075785e-10
18.01879766489646	1.342012e-10
18.121206290442903	1.3128717e-10
18.231749272005846	1.2908511e-10
18.3323430611502	1.2619215e-10
18.442561964784204	1.2331095e-10
18.561595788085494	1.2044151e-10
18.669870224145832	1.18229895e-10
18.768422322337834	1.160712e-10
18.87640508826212	1.1323311999999998e-10
18.993008327096327	1.110487e-10
19.099079033239843	1.0891475e-10
19.215358194145107	1.0606736e-10
19.340841168232394	1.0391086999999999e-10
19.455046230392412	1.0176319999999999e-10
19.580205126550755	9.958588499999999e-11
19.715313215127686	9.678626999999999e-11
19.838268381369208	9.4668e-11
19.97298757643141	9.248652e-11
20.118433750941673	8.9724635e-11
20.250787177122582	8.763649999999999e-11
20.371246943311228	8.618169e-11
20.5032438837703	8.404357499999999e-11
20.645708541334272	8.194956e-11
20.775404528497834	7.989744e-11
20.917480292547076	7.84098e-11
21.070866376316477	7.634493999999999e-11
21.210446740312847	7.429036999999999e-11
21.36341152277462	7.218827e-11
21.528561635364706	7.012757499999998e-11
21.67883657101624	6.871416999999999e-11
21.84350056671291	6.664734999999999e-11
22.021257310738932	6.461997499999998e-11
22.183037012867995	6.3206325e-11
22.360307640000602	6.115053e-11
22.551675657042292	5.9372614e-11
22.76138648486224	5.7380347500000003e-11
23.015884882462302	5.5062133000000005e-11
23.28503160245066	5.2765576500000005e-11
23.560400618674745	5.0528016e-11
23.84866793647082	4.8371232000000004e-11
24.14445386221841	4.6236399999999996e-11
24.448860260875918	4.416213199999999e-11
24.761887132443352	4.2185815000000006e-11
25.082821505477025	4.02127075e-11
25.412376351420622	3.83576655e-11
25.75126464171782	3.6524575499999995e-11
26.099389152989932	3.4784316e-11
26.455907282621705	3.30897e-11
26.822795905979703	3.1471475e-11
27.200152246442606	2.99283915e-11
27.58428181562045	2.8405299999999997e-11
27.97865224735293	2.7009167499999997e-11
28.385985796243194	2.5619527499999997e-11
28.804208363545985	2.4301893e-11
29.234259775255257	2.2991976e-11
29.677079857364937	2.1804951e-11
30.132247308567397	2.0635615e-11
30.599762128862636	1.9474559999999997e-11
31.0817632325817	1.8432574999999998e-11
31.581394175635335	1.7398674999999997e-11
32.103548534750615	1.6374109499999998e-11
32.647610561862535	1.54165025e-11
33.20988576858113	1.44761435e-11
33.79160565103639	1.36340785e-11
34.39536283265988	1.2768223999999999e-11
35.01953692380687	1.1953010999999998e-11
35.66898909341151	1.1206667499999998e-11
36.34631196490539	1.0464243999999998e-11
37.0531259279332	9.77746e-12
37.79526438521596	9.106552e-12
38.5795329732615	8.484987000000001e-12
39.40852431550137	7.879052999999999e-12
40.2773772430014	7.280174999999999e-12
41.19062884676683	6.7388474999999995e-12
42.1531402957318	6.2051150000000005e-12
43.16750421332789	5.6875525e-12
44.24085031399186	5.2529225e-12
45.38549355902361	4.794944e-12
46.61148036422041	4.383539999999999e-12
47.92367189851643	3.981544000000001e-12
49.33081826599318	3.5901319999999997e-12
50.84037325901637	3.2496457000000003e-12
52.472105631251594	2.920302e-12
54.213700421399004	2.6187706999999998e-12
56.018166329761634	2.3497166e-12
57.868327226105414	2.11289715e-12
59.77422952622764	1.9014841999999997e-12
61.74786411349927	1.7111461500000002e-12
63.786314286559765	1.54460005e-12
65.8853670323329	1.3936335e-12
68.048587208037	1.2585846e-12
70.28278045017994	1.1392843e-12
72.58308558982756	1.0315872e-12
74.94885447112195	9.362513299999998e-13
77.34249405430555	8.5146222e-13
79.6081228555561	7.8387358e-13
81.6472211844745	7.2720606e-13
83.48247449608684	6.831420749999999e-13
85.13429969991664	6.453032949999999e-13
86.62084515998477	6.143681250000001e-13
87.9586388506674	5.8766288e-13
89.16291243462493	5.66604885e-13
90.24662902901512	5.4757353e-13
91.25483546596126	5.307875999999999e-13
92.24489353888652	5.158840049999999e-13
93.23495161181178	4.99973215e-13
94.22500968473703	4.860427600000001e-13
95.21474367973333	4.72446975e-13
96.20480175265858	4.6029081e-13
97.19485982558385	4.4724456e-13
98.1849178985091	4.34603295e-13
99.17497597143434	4.2364028e-13
99.8347986347652	4.1714876000000007e-13
