Radius_kpc	Emissivity
13.50176708347601	7.6213e-31
13.505980096552287	7.2896e-31
13.510063478456987	6.9695e-31
13.514082044775895	6.6561e-31
13.51826265005928	6.3344e-31
13.522734925478712	6.0143e-31
13.527272016483934	5.7061e-31
13.531744291903369	5.4112e-31
13.536216567322803	5.1254e-31
13.540721250535128	4.8582e-31
13.545128710368774	4.6108e-31
13.549406539030839	4.3828e-31
13.553554736521328	4.1781e-31
13.557767749597607	3.9805e-31
13.56217520943125	3.7984e-31
13.56677711602226	3.6168e-31
13.571573469370641	3.45e-31
13.576499453890596	3.2944e-31
13.58136062282476	3.1566e-31
13.586481054102084	3.0207e-31
13.592087602272821	2.8961e-31
13.59798582057961	2.7811e-31
13.604434971365606	2.6694e-31
13.611597093595277	2.5689e-31
13.619245332718366	2.4766e-31
13.627995436799866	2.3883e-31
13.637977037011355	2.3103e-31
13.647991045015738	2.2498e-31
13.657130042611971	2.1981e-31
13.667111642823459	2.1497e-31
13.677903437857308	2.1164e-31
13.689732282263781	2.0742e-31
13.702468544871296	2.05e-31
13.716468711401697	2.0143e-31
13.73464948321548	1.9794e-31
13.754256197916618	1.953e-31
13.775774972398528	1.9164e-31
13.79897895211095	1.8843e-31
13.824419069533088	1.8472e-31
13.851868470114681	1.8119e-31
13.88197530971362	1.7714e-31
13.914480325986746	1.7323e-31
13.94403623310648	1.698e-31
13.976444026000925	1.6572e-31
14.011412034534029	1.6177e-31
14.043236487156372	1.584e-31
14.078107272310794	1.5434e-31
14.115765127654138	1.5054e-31
14.150020164743564	1.4729e-31
14.187580796708225	1.4345e-31
14.228090537826278	1.3969e-31
14.264970606140155	1.3646e-31
14.305415531672422	1.3268e-31
14.349036420908343	1.2897e-31
14.388735967204036	1.2581e-31
14.432259633061275	1.2211e-31
14.479250932758218	1.185e-31
14.52199681158599	1.1541e-31
14.56882607231846	1.1182e-31
14.619382229233793	1.0829e-31
14.665401295143903	1.0525e-31
14.707304571356419	1.0259e-31
14.745383728007386	1.0023e-31
14.787157373048325	9.7421e-32
14.832236612964499	9.4751e-32
14.873264878768865	9.2461e-32
14.918214487513456	8.9741e-32
14.966761361269333	8.71e-32
15.010900775191567	8.4866e-32
15.059318017775864	8.2229e-32
15.111559379921706	7.968e-32
15.159101612097857	7.7505e-32
15.202366015611938	7.5662e-32
15.249778616616508	7.3318e-32
15.300950521596837	7.116e-32
15.347520519986151	6.9316e-32
15.3985627937949	6.7199e-32
15.453656041715455	6.514e-32
15.50379089732316	6.3385e-32
15.558754514072135	6.1342e-32
15.618060775068967	5.9349e-32
15.672052158031109	5.766e-32
15.73119638006347	5.5701e-32
15.795039732065524	5.3792e-32
15.85314690472526	5.2175e-32
15.916828217762841	5.0311e-32
15.985565146491957	4.8498e-32
16.048112186778233	4.6965e-32
16.10505267889377	4.5608e-32
16.167437680215578	4.407e-32
16.23478107385023	4.256e-32
16.296064210213622	4.132e-32
16.36321315709091	3.9808e-32
16.43570938979578	3.8375e-32
16.501659248335972	3.7164e-32
16.573961034283478	3.5771e-32
16.651998999573298	3.4417e-32
16.723036881597917	3.3261e-32
16.78765802062944	3.2295e-32
16.858469048103796	3.1127e-32
16.934919031541792	3.001e-32
17.00449856288616	2.909e-32
17.080754099566786	2.798e-32
17.163069893518674	2.6924e-32
17.237964302897733	2.6055e-32
17.320020834506465	2.5018e-32
17.408623740279875	2.4033e-32
17.48925432900125	2.3217e-32
17.577630380224395	2.2255e-32
17.673006514712743	2.134e-32
17.75982699187696	2.0544e-32
17.838804783160718	1.9899e-32
17.925365997981775	1.9124e-32
18.01879766489646	1.8379e-32
18.121206290442903	1.756e-32
18.231749272005846	1.6779e-32
18.3323430611502	1.6112e-32
18.442561964784204	1.536e-32
18.561595788085494	1.4651e-32
18.669870224145832	1.4039e-32
18.768422322337834	1.3512e-32
18.87640508826212	1.2915e-32
18.993008327096327	1.2354e-32
19.099079033239843	1.1863e-32
19.215358194145107	1.132e-32
19.340841168232394	1.0806e-32
19.455046230392412	1.0358e-32
19.580205126550755	9.8645e-33
19.715313215127686	9.3973e-33
19.838268381369208	8.9912e-33
19.97298757643141	8.546e-33
20.118433750941673	8.1237e-33
20.250787177122582	7.7581e-33
20.371246943311228	7.4435e-33
20.5032438837703	7.0996e-33
20.645708541334272	6.7677e-33
20.775404528497834	6.4781e-33
20.917480292547076	6.1702e-33
21.070866376316477	5.8693e-33
21.210446740312847	5.6096e-33
21.36341152277462	5.3359e-33
21.528561635364706	5.0601e-33
21.67883657101624	4.8271e-33
21.84350056671291	4.5814e-33
22.021257310738932	4.3351e-33
22.183037012867995	4.1275e-33
22.360307640000602	3.9086e-33
22.551675657042292	3.6906e-33
22.76138648486224	3.4636e-33
23.015884882462302	3.2102e-33
23.28503160245066	2.9723e-33
23.560400618674745	2.7489e-33
23.84866793647082	2.5371e-33
24.14445386221841	2.34e-33
24.448860260875918	2.156e-33
24.761887132443352	1.9849e-33
25.082821505477025	1.8261e-33
25.412376351420622	1.6787e-33
25.75126464171782	1.5418e-33
26.099389152989932	1.415e-33
26.455907282621705	1.2979e-33
26.822795905979703	1.1893e-33
27.200152246442606	1.0886e-33
27.58428181562045	9.9677e-34
27.97865224735293	9.118e-34
28.385985796243194	8.3318e-34
28.804208363545985	7.6077e-34
29.234259775255257	6.9403e-34
29.677079857364937	6.3255e-34
30.132247308567397	5.761e-34
30.599762128862636	5.2426e-34
31.0817632325817	4.7663e-34
31.581394175635335	4.3267e-34
32.103548534750615	3.9178e-34
32.647610561862535	3.5411e-34
33.20988576858113	3.1969e-34
33.79160565103639	2.882e-34
34.39536283265988	2.5943e-34
35.01953692380687	2.3321e-34
35.66898909341151	2.0927e-34
36.34631196490539	1.874e-34
37.0531259279332	1.6744e-34
37.79526438521596	1.4921e-34
38.5795329732615	1.3246e-34
39.40852431550137	1.1719e-34
40.2773772430014	1.0342e-34
41.19062884676683	9.0999e-35
42.1531402957318	7.9813e-35
43.16750421332789	6.9779e-35
44.24085031399186	6.0769e-35
45.38549355902361	5.267e-35
46.61148036422041	4.5402e-35
47.92367189851643	3.893e-35
49.33081826599318	3.3197e-35
50.84037325901637	2.8144e-35
52.472105631251594	2.3692e-35
54.213700421399004	1.9869e-35
56.018166329761634	1.6679e-35
57.868327226105414	1.4037e-35
59.77422952622764	1.1827e-35
61.74786411349927	9.9706e-36
63.786314286559765	8.4143e-36
65.8853670323329	7.113e-36
68.048587208037	6.0212e-36
70.28278045017994	5.1009e-36
72.58308558982756	4.329e-36
74.94885447112195	3.6801e-36
77.34249405430555	3.1431e-36
79.6081228555561	2.7258e-36
81.6472211844745	2.4072e-36
83.48247449608684	2.161e-36
85.13429969991664	1.9645e-36
86.62084515998477	1.8065e-36
87.9586388506674	1.6772e-36
89.16291243462493	1.5707e-36
90.24662902901512	1.4818e-36
91.25483546596126	1.404e-36
92.24489353888652	1.3308e-36
93.23495161181178	1.2623e-36
94.22500968473703	1.1979e-36
95.21474367973333	1.1366e-36
96.20480175265858	1.0779e-36
97.19485982558385	1.0216e-36
98.1849178985091	9.6628e-37
99.17497597143434	9.0963e-37
99.8347986347652	8.552e-37
