Radius_kpc	Emissivity
13.14275355379136	1.66494e-31
13.1559435254994	1.40072e-31
13.171110372573999	1.1397799999999999e-31
13.190781902860927	8.5978e-32
13.20990250066865	6.2635e-32
13.223060064583793	4.8963e-32
13.233236111552648	4.0255e-32
13.242180662391515	3.394e-32
13.249796493721709	2.88246e-32
13.257120654915854	2.4948299999999996e-32
13.265060564174991	2.08678e-32
13.27351899812044	1.75103e-32
13.281653354136948	1.4489599999999998e-32
13.28939881663872	1.2073300000000001e-32
13.296949832383124	1.01073e-32
13.30479251826358	8.3681e-33
13.313121321037451	6.7477e-33
13.321514939397112	5.4866e-33
13.329843742170985	4.4478e-33
13.338075321566173	3.5826e-33
13.346177269789782	2.88499e-33
13.352431973818414	2.4534800000000002e-33
13.35628850117285	2.18793e-33
13.359885766184131	1.97776e-33
13.36458489615383	1.7258699999999997e-33
13.369899774188518	1.49017e-33
13.374728535329789	1.3243e-33
13.378779509441594	1.16678e-33
13.382733260174717	1.05563e-33
13.387173127801255	9.2642e-34
13.392034296735421	8.066100000000001e-34
13.396409348776173	7.1297e-34
13.400168652751928	6.4806e-34
13.404089995692155	5.7586999999999996e-34
13.408627086697377	5.0794e-34
13.413196585495493	4.4596e-34
13.417182744021511	4.0338e-34
13.420877232411478	3.605e-34
13.424928206523282	3.2147999999999997e-34
13.429303258564032	2.8608e-34
13.43351627164031	2.5892199999999997e-34
13.437372798994748	2.33376e-34
13.441261734142083	2.11618e-34
13.445409931632572	1.9231499999999998e-34
13.449655352501743	1.7612e-34
13.453803549992232	1.6121199999999999e-34
13.457724892932458	1.49487e-34
13.461646235872687	1.39365e-34
13.465794433363175	1.30535e-34
13.470039854232347	1.23011e-34
13.474026012758365	1.17488e-34
13.477817724527014	1.13154e-34
13.481771475260135	1.09584e-34
13.48588726495773	1.06681e-34
13.48997064686243	1.04645e-34
13.493827174216868	1.0320799999999999e-34
13.497683701571308	1.02285e-34
13.50176708347601	1.01534e-34
13.505980096552287	1.01162e-34
13.510063478456987	1.01097e-34
13.514082044775895	1.01265e-34
13.51826265005928	1.01573e-34
13.522734925478712	1.02047e-34
13.527272016483934	1.02651e-34
13.531744291903369	1.0338600000000001e-34
13.536216567322803	1.04213e-34
13.540721250535128	1.05128e-34
13.545128710368774	1.06107e-34
13.549406539030839	1.07143e-34
13.553554736521328	1.08213e-34
13.557767749597607	1.092e-34
13.56217520943125	1.10225e-34
13.56677711602226	1.11216e-34
13.571573469370641	1.12267e-34
13.576499453890596	1.13369e-34
13.58136062282476	1.14493e-34
13.586481054102084	1.15494e-34
13.592087602272821	1.16548e-34
13.59798582057961	1.17577e-34
13.604434971365606	1.18535e-34
13.611597093595277	1.19532e-34
13.619245332718366	1.20476e-34
13.627995436799866	1.21316e-34
13.637977037011355	1.22156e-34
13.647991045015738	1.22961e-34
13.657130042611971	1.23494e-34
13.667111642823459	1.23743e-34
13.677903437857308	1.2423399999999999e-34
13.689732282263781	1.24366e-34
13.702468544871296	1.24606e-34
13.716468711401697	1.24581e-34
13.73464948321548	1.24638e-34
13.754256197916618	1.24683e-34
13.775774972398528	1.2442e-34
13.79897895211095	1.24224e-34
13.824419069533088	1.23911e-34
13.851868470114681	1.23675e-34
13.88197530971362	1.23346e-34
13.914480325986746	1.22973e-34
13.94403623310648	1.22552e-34
13.976444026000925	1.22154e-34
14.011412034534029	1.21878e-34
14.043236487156372	1.21509e-34
14.078107272310794	1.21047e-34
14.115765127654138	1.20629e-34
14.150020164743564	1.20053e-34
14.187580796708225	1.19358e-34
14.228090537826278	1.1870300000000001e-34
14.264970606140155	1.1801e-34
14.305415531672422	1.17327e-34
14.349036420908343	1.1665000000000001e-34
14.388735967204036	1.1593500000000001e-34
14.432259633061275	1.1523e-34
14.479250932758218	1.14513e-34
14.52199681158599	1.13769e-34
14.56882607231846	1.13033e-34
14.619382229233793	1.12295e-34
14.665401295143903	1.11603e-34
14.707304571356419	1.10956e-34
14.745383728007386	1.10371e-34
14.787157373048325	1.09861e-34
14.832236612964499	1.09393e-34
14.873264878768865	1.08792e-34
14.918214487513456	1.08192e-34
14.966761361269333	1.07637e-34
15.010900775191567	1.07024e-34
15.059318017775864	1.06383e-34
15.111559379921706	1.05746e-34
15.159101612097857	1.0507e-34
15.202366015611938	1.0439699999999998e-34
15.249778616616508	1.03819e-34
15.300950521596837	1.03218e-34
15.347520519986151	1.02435e-34
15.3985627937949	1.01176e-34
15.453656041715455	9.991e-35
15.50379089732316	9.8736e-35
15.558754514072135	9.7366e-35
15.618060775068967	9.6045e-35
15.672052158031109	9.4825e-35
15.73119638006347	9.3419e-35
15.795039732065524	9.204799999999999e-35
15.85314690472526	9.0793e-35
15.916828217762841	8.935299999999999e-35
15.985565146491957	8.7922e-35
16.048112186778233	8.662800000000001e-35
16.10505267889377	8.542099999999999e-35
16.167437680215578	8.4112e-35
16.23478107385023	8.2762e-35
16.296064210213622	8.156899999999999e-35
16.36321315709091	8.0179e-35
16.43570938979578	7.8798e-35
16.501659248335972	7.7573e-35
16.573961034283478	7.6177e-35
16.651998999573298	7.4762e-35
16.723036881597917	7.3493e-35
16.78765802062944	7.2336e-35
16.858469048103796	7.1021e-35
16.934919031541792	6.9736e-35
17.00449856288616	6.8578e-35
17.080754099566786	6.726800000000001e-35
17.163069893518674	6.5933e-35
17.237964302897733	6.4763e-35
17.320020834506465	6.344e-35
17.408623740279875	6.2065e-35
17.48925432900125	6.0867e-35
17.577630380224395	5.954000000000001e-35
17.673006514712743	5.8132e-35
17.75982699187696	5.691300000000001e-35
17.838804783160718	5.588499999999999e-35
17.925365997981775	5.4633e-35
18.01879766489646	5.3385e-35
18.121206290442903	5.2065e-35
18.231749272005846	5.0646e-35
18.3323430611502	4.942e-35
18.442561964784204	4.8112000000000003e-35
18.561595788085494	4.6691e-35
18.669870224145832	4.5474000000000003e-35
18.768422322337834	4.4403999999999995e-35
18.87640508826212	4.3258000000000003e-35
18.993008327096327	4.2012e-35
19.099079033239843	4.0955999999999995e-35
19.215358194145107	3.9851e-35
19.340841168232394	3.8616e-35
19.455046230392412	3.7578e-35
19.580205126550755	3.6498e-35
19.715313215127686	3.5290999999999997e-35
19.838268381369208	3.428e-35
19.97298757643141	3.3232e-35
20.118433750941673	3.206e-35
20.250787177122582	3.1083e-35
20.371246943311228	3.0227e-35
20.5032438837703	2.9321e-35
20.645708541334272	2.8327e-35
20.775404528497834	2.75e-35
20.917480292547076	2.6628999999999997e-35
21.070866376316477	2.5655999999999997e-35
21.210446740312847	2.48549e-35
21.36341152277462	2.40163e-35
21.528561635364706	2.30822e-35
21.67883657101624	2.23239e-35
21.84350056671291	2.15281e-35
22.021257310738932	2.06432e-35
22.183037012867995	1.99245e-35
22.360307640000602	1.91747e-35
22.551675657042292	1.83425e-35
22.76138648486224	1.75528e-35
23.015884882462302	1.65806e-35
23.28503160245066	1.56285e-35
23.560400618674745	1.47444e-35
23.84866793647082	1.3865399999999998e-35
24.14445386221841	1.3031699999999998e-35
24.448860260875918	1.2234499999999999e-35
24.761887132443352	1.14724e-35
25.082821505477025	1.07491e-35
25.412376351420622	1.00613e-35
25.75126464171782	9.4072e-36
26.099389152989932	8.7861e-36
26.455907282621705	8.200200000000001e-36
26.822795905979703	7.6448e-36
27.200152246442606	7.118e-36
27.58428181562045	6.626400000000001e-36
27.97865224735293	6.1641e-36
28.385985796243194	5.723500000000001e-36
28.804208363545985	5.3105e-36
29.234259775255257	4.9219e-36
29.677079857364937	4.5563e-36
30.132247308567397	4.2135e-36
30.599762128862636	3.8930999999999996e-36
31.0817632325817	3.5924e-36
31.581394175635335	3.3091000000000004e-36
32.103548534750615	3.0404e-36
32.647610561862535	2.7868000000000003e-36
33.20988576858113	2.5513999999999998e-36
33.79160565103639	2.3324500000000002e-36
34.39536283265988	2.12816e-36
35.01953692380687	1.93885e-36
35.66898909341151	1.76313e-36
36.34631196490539	1.59927e-36
37.0531259279332	1.44735e-36
37.79526438521596	1.30591e-36
38.5795329732615	1.1738199999999999e-36
39.40852431550137	1.05086e-36
40.2773772430014	9.382e-37
41.19062884676683	8.3528e-37
42.1531402957318	7.407600000000001e-37
43.16750421332789	6.5492999999999995e-37
44.24085031399186	5.7668e-37
45.38549355902361	5.0535e-37
46.61148036422041	4.4021e-37
47.92367189851643	3.814e-37
49.33081826599318	3.2852e-37
50.84037325901637	2.813e-37
52.472105631251594	2.39247e-37
54.213700421399004	2.02209e-37
56.018166329761634	1.7102400000000002e-37
57.868327226105414	1.4499499999999999e-37
59.77422952622764	1.23069e-37
61.74786411349927	1.04457e-37
63.786314286559765	8.8708e-38
65.8853670323329	7.5431e-38
68.048587208037	6.4221e-38
70.28278045017994	5.4714e-38
72.58308558982756	4.6665e-38
74.94885447112195	3.9874e-38
77.34249405430555	3.4171e-38
79.6081228555561	2.9645000000000003e-38
81.6472211844745	2.6257e-38
83.48247449608684	2.36082e-38
85.13429969991664	2.14925e-38
86.62084515998477	1.97845e-38
87.9586388506674	1.83907e-38
89.16291243462493	1.72378e-38
90.24662902901512	1.62775e-38
91.25483546596126	1.5452e-38
92.24489353888652	1.4688700000000002e-38
93.23495161181178	1.39709e-38
94.22500968473703	1.32971e-38
95.21474367973333	1.2663100000000002e-38
96.20480175265858	1.20671e-38
97.19485982558385	1.1506e-38
98.1849178985091	1.09777e-38
99.17497597143434	1.04804e-38
99.8347986347652	1.01092e-38
