Radius_kpc	Emissivity
15.065961615319225	2.0461e-32
15.152846908069229	1.9608e-32
15.248061003593103	1.8697e-32
15.350826114861384	1.782e-32
15.444355005154748	1.7046e-32
15.546860854079876	1.6221e-32
15.657501059021504	1.5427e-32
15.758192071544542	1.4745e-32
15.868540606350122	1.3996e-32
15.987639245237203	1.328e-32
16.096043312469114	1.2661e-32
16.214817873427254	1.2002e-32
16.343055509910567	1.1367e-32
16.459723564330563	1.0813e-32
16.587604715092038	1.0237e-32
16.725661912822368	9.6648e-33
16.85127451808123	9.1751e-33
16.965576803619935	8.7714e-33
17.090865330949853	8.3238e-33
17.251640391499187	7.7797e-33
17.429623990075473	7.2561e-33
17.61687621741957	6.7405e-33
17.81621655151329	6.2444e-33
18.01925137399698	5.7831e-33
18.227730705686934	5.3514e-33
18.441492507618687	4.9483e-33
18.660698818756703	4.5723e-33
18.88538204689388	4.2222e-33
19.11518570630838	3.8967e-33
19.35088758402967	3.5934e-33
19.592552495643535	3.3117e-33
19.83985636322104	3.0504e-33
20.092896410140852	2.808e-33
20.35209393771061	2.5832e-33
20.61757857710189	2.3743e-33
20.887081782812086	2.1835e-33
21.16329340165143	2.0062e-33
21.44835234795096	1.8412e-33
21.74021693075832	1.6889e-33
22.038822334487723	1.5483e-33
22.345270424097578	1.4183e-33
22.659755646345264	1.2984e-33
22.982083554473398	1.1881e-33
23.318638483682196	1.0842e-33
23.668901909285342	9.8786e-34
24.02827192469183	8.9942e-34
24.398822628646897	8.1795e-34
24.78107254583686	7.4305e-34
25.17466519053988	6.7434e-34
25.58092928226462	6.1123e-34
26.001679657413185	5.5324e-34
26.437985773151077	4.9988e-34
26.891273572365662	4.5097e-34
27.368154244807403	4.0547e-34
27.868206489168667	3.6364e-34
28.388286749538697	3.2552e-34
28.930274677905373	2.9078e-34
29.495563809363155	2.5918e-34
30.086843990722276	2.3045e-34
30.705249494734055	2.0441e-34
31.352368303250305	1.8088e-34
32.03484401381439	1.5945e-34
32.75844521356153	1.4e-34
33.521324658296734	1.2251e-34
34.326982389652606	1.0682e-34
35.179955498634364	9.2762e-35
36.08478107624723	8.0227e-35
37.05215369414637	6.9011e-35
38.085638209550176	5.9055e-35
39.17810490802187	5.0371e-35
40.32242407512468	4.2873e-35
41.52572542529537	3.6394e-35
42.800323919833836	3.0778e-35
44.15205296146108	2.5927e-35
45.5896626542586	2.1748e-35
47.123523491952625	1.8162e-35
48.733218565019634	1.515e-35
50.38828454813888	1.2667e-35
52.09325853231556	1.0607e-35
53.863372180210064	8.8864e-36
55.69765325803558	7.4508e-36
57.59156467478686	6.2574e-36
59.54867128768232	5.2627e-36
61.57513057737188	4.4305e-36
63.66997031006872	3.7354e-36
65.82832931683866	3.1565e-36
68.05895770176322	2.6714e-36
70.37319819235543	2.2628e-36
72.76100437281805	1.9202e-36
75.22302439900893	1.6344e-36
77.6513403205896	1.4053e-36
79.88618171859044	1.2309e-36
81.89773342354854	1.0974e-36
83.70770865670323	9.9311e-37
85.33717248343585	9.1017e-37
86.80330103398047	8.4321e-37
88.12294636064223	7.8962e-37
89.31069197022359	7.4426e-37
90.37950097988234	7.0615e-37
91.38090178032066	6.7219e-37
92.3709598532459	6.4038e-37
93.36101792617116	6.1046e-37
94.35107599909641	5.8218e-37
95.34080999409272	5.5524e-37
96.33086806701797	5.2937e-37
97.32092613994323	5.0427e-37
98.31098421286849	4.7942e-37
99.30104228579373	4.5322e-37
99.8979938309094	4.2242e-37
